id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,total_area,property_age,price_per_sqft,year,month,year_month,city_state
3275850020,2015-04-13,781000.0,4,2.5,2590,8571,2.0,0,0,3,9,2590,0,1988,0,98052,47.691,-122.105,2360,8155,11161,37,301.5444015444015,2015,April,2015-04,"Redmond, Washington"
3528400180,2014-10-03,350000.0,4,2.75,3390,16153,1.0,0,0,4,7,1970,1420,1961,0,98031,47.3954,-122.184,2530,8495,19543,64,103.2448377581121,2014,October,2014-10,"Kent, Washington"
3278612370,2014-08-11,349900.0,3,2.5,1580,2765,2.0,0,0,3,8,1580,0,2011,0,98126,47.5444,-122.369,1580,1820,4345,14,221.45569620253164,2014,August,2014-08,"Seattle, Washington"
3626039424,2014-06-16,320000.0,3,2.25,1200,1400,3.0,0,0,3,8,1200,0,2005,0,98133,47.7046,-122.357,1370,6552,2600,20,266.6666666666667,2014,June,2014-06,"Seattle, Washington"
7574910450,2015-02-03,845000.0,4,2.5,3360,40471,2.0,0,0,4,10,3360,0,1994,0,98077,47.742,-122.035,3150,36823,43831,31,251.48809523809524,2015,February,2015-02,"Woodinville, Washington"
7853360850,2015-01-16,471500.0,3,2.5,2430,5866,2.0,0,0,3,7,2430,0,2009,0,98065,47.5158,-121.871,2380,5866,8296,16,194.03292181069958,2015,January,2015-01,"Snoqualmie, Washington"
4037000160,2014-06-15,506000.0,5,3.0,2430,8000,1.0,0,0,4,7,1370,1060,1957,0,98008,47.603,-122.12,1770,8000,10430,68,208.23045267489712,2014,June,2014-06,"Bellevue, Washington"
2624079022,2014-10-20,530000.0,3,2.25,1880,100623,1.5,0,0,3,8,1880,0,1987,2007,98024,47.5342,-121.883,2520,21689,102503,38,281.9148936170213,2014,October,2014-10,"Fall City, Washington"
7523900300,2015-04-07,370000.0,4,2.75,2310,14745,1.0,0,0,3,7,1410,900,1993,0,98198,47.377,-122.31,2060,9678,17055,32,160.17316017316017,2015,April,2015-04,"Seattle, Washington"
7950302210,2014-11-14,358000.0,4,2.0,2200,3060,1.0,0,0,3,7,1100,1100,1908,2000,98118,47.565,-122.284,1410,5100,5260,117,162.72727272727272,2014,November,2014-11,"Seattle, Washington"
1250201680,2015-05-07,934550.0,4,3.25,2320,5900,1.5,0,2,4,9,2320,0,1910,0,98144,47.597,-122.292,2320,6240,8220,115,402.82327586206895,2015,May,2015-05,"Seattle, Washington"
2159800120,2015-03-17,801501.0,4,2.25,2250,13500,2.0,0,0,4,9,2250,0,1980,0,98007,47.621,-122.151,2730,13500,15750,45,356.22266666666667,2015,March,2015-03,"Bellevue, Washington"
9485950040,2014-06-06,435000.0,4,2.75,3270,50994,2.0,0,0,4,8,2720,550,1983,0,98042,47.347,-122.087,2780,36036,54264,42,133.0275229357798,2014,June,2014-06,"Kent, Washington"
7504110760,2014-06-27,750000.0,4,2.25,3190,11597,2.0,0,0,3,10,2300,890,1984,0,98074,47.6323,-122.039,2990,10679,14787,41,235.10971786833855,2014,June,2014-06,"Sammamish, Washington"
6817801410,2014-06-24,400000.0,3,2.0,1230,11413,1.0,0,0,3,7,990,240,1984,0,98074,47.6321,-122.034,1570,11517,12643,41,325.2032520325203,2014,June,2014-06,"Sammamish, Washington"
1250201130,2015-02-06,410000.0,4,2.0,1510,3240,1.0,0,0,5,7,870,640,1901,0,98144,47.5972,-122.296,1420,5160,4750,124,271.52317880794703,2015,February,2015-02,"Seattle, Washington"
8123500050,2014-06-24,599000.0,5,2.75,2730,22572,1.0,0,0,3,7,2080,650,1968,1992,98075,47.5951,-122.037,2260,15458,25302,57,219.41391941391942,2014,June,2014-06,"Sammamish, Washington"
6141100065,2014-12-18,420000.0,3,1.0,1790,7055,1.0,0,0,5,8,1520,270,1937,0,98133,47.718,-122.355,1710,7055,8845,88,234.6368715083799,2014,December,2014-12,"Seattle, Washington"
1665400045,2015-04-28,186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600,8636,73,186.375,2015,April,2015-04,"Seattle, Washington"
2123049142,2014-08-14,294000.0,4,2.5,2040,7800,2.0,0,0,3,7,2040,0,2003,0,98168,47.473,-122.293,1860,10954,9840,22,144.11764705882354,2014,August,2014-08,"Seattle, Washington"
2115510470,2014-12-23,285000.0,4,2.25,1960,10400,1.0,0,0,4,8,1220,740,1985,0,98023,47.3199,-122.392,1650,8660,12360,40,145.40816326530611,2014,December,2014-12,"Federal Way, Washington"
87000283,2014-11-18,359950.0,3,2.5,1980,7800,2.0,0,0,3,8,1980,0,1999,0,98055,47.4492,-122.199,1700,20580,9780,26,181.7929292929293,2014,November,2014-11,"Renton, Washington"
3365900106,2015-01-15,255000.0,3,1.0,1440,11330,1.0,0,0,3,7,1440,0,1965,0,98168,47.4742,-122.265,1580,10100,12770,60,177.08333333333334,2015,January,2015-01,"Seattle, Washington"
3343300180,2015-03-30,469000.0,3,2.0,1300,22605,1.0,0,0,3,7,1300,0,1998,0,98056,47.5337,-122.187,2250,10215,23905,27,360.7692307692308,2015,March,2015-03,"Renton, Washington"
9465910310,2014-09-19,550000.0,4,2.5,2810,7549,2.0,0,0,3,9,2810,0,1992,0,98072,47.7441,-122.173,2750,7642,10359,33,195.72953736654804,2014,September,2014-09,"Woodinville, Washington"
3625700080,2015-01-08,987500.0,4,2.25,3270,15760,1.0,0,0,4,10,2000,1270,1974,0,98040,47.5295,-122.229,4100,15760,19030,51,301.98776758409787,2015,January,2015-01,"Mercer Island, Washington"
4139440460,2014-11-18,751305.0,4,2.5,2660,8469,2.0,0,0,3,10,2660,0,1994,0,98006,47.5529,-122.12,2920,10697,11129,31,282.4454887218045,2014,November,2014-11,"Bellevue, Washington"
2349300069,2014-05-12,301500.0,2,1.5,830,1333,2.0,0,0,3,7,830,0,2005,0,98136,47.5506,-122.381,1120,4822,2163,20,363.2530120481928,2014,May,2014-05,"Seattle, Washington"
1776230180,2014-10-08,427500.0,4,2.5,2430,3249,2.0,0,0,3,8,2430,0,2010,0,98059,47.5048,-122.155,2650,3844,5679,15,175.92592592592592,2014,October,2014-10,"Renton, Washington"
6791400100,2014-09-10,353000.0,4,2.5,2210,13721,2.0,0,0,3,8,2210,0,2009,0,98042,47.3122,-122.039,1850,12951,15931,16,159.7285067873303,2014,September,2014-09,"Kent, Washington"
826000480,2014-08-26,448500.0,3,1.75,1300,4800,2.0,0,1,4,7,1300,0,1912,0,98136,47.5457,-122.383,1300,4800,6100,113,345.0,2014,August,2014-08,"Seattle, Washington"
8161000220,2014-12-27,350000.0,3,2.5,1860,21876,2.0,0,0,3,8,1860,0,1992,0,98014,47.6455,-121.901,2450,21876,23736,33,188.1720430107527,2014,December,2014-12,"Carnation, Washington"
6145601819,2014-09-12,278750.0,2,2.0,800,5765,1.0,0,0,4,6,800,0,1936,0,98133,47.7024,-122.346,1160,3844,6565,89,348.4375,2014,September,2014-09,"Seattle, Washington"
6804600990,2014-11-24,475000.0,4,1.75,2160,19283,2.0,0,0,3,8,2160,0,1981,0,98011,47.7603,-122.169,1990,9744,21443,44,219.90740740740742,2014,November,2014-11,"Bothell, Washington"
3034200247,2015-02-06,360000.0,3,1.75,1950,7260,1.0,0,0,3,8,1520,430,1957,0,98133,47.7187,-122.33,1950,7548,9210,68,184.6153846153846,2015,February,2015-02,"Seattle, Washington"
538000250,2015-01-12,332500.0,4,2.5,2220,4720,2.0,0,0,3,7,2220,0,1998,0,98038,47.3541,-122.024,2090,4717,6940,27,149.77477477477478,2015,January,2015-01,"Maple Valley, Washington"
6209000165,2014-07-24,247500.0,4,1.75,2290,7765,1.0,0,0,3,6,2290,0,1936,1953,98146,47.4997,-122.353,1240,8215,10055,89,108.07860262008734,2014,July,2014-07,"Seattle, Washington"
7812500180,2015-04-13,292000.0,3,2.5,1600,3580,2.0,0,0,3,7,1600,0,2000,0,98178,47.4939,-122.261,2020,4327,5180,25,182.5,2015,April,2015-04,"Seattle, Washington"
7466900220,2014-12-12,170000.0,2,1.0,1300,11400,1.0,0,0,3,7,1300,0,1961,0,98003,47.3459,-122.299,1360,9750,12700,64,130.76923076923077,2014,December,2014-12,"Federal Way, Washington"
1138010170,2014-08-01,350000.0,3,1.0,860,7030,1.0,0,0,3,7,860,0,1973,0,98034,47.7151,-122.211,1360,7500,7890,52,406.9767441860465,2014,August,2014-08,"Kirkland, Washington"
8561200110,2014-05-21,512500.0,3,2.5,1900,7604,2.0,0,0,3,8,1900,0,1990,0,98033,47.7002,-122.188,1980,9583,9504,35,269.7368421052632,2014,May,2014-05,"Kirkland, Washington"
9542840410,2014-11-08,313999.0,4,2.25,1870,4198,2.0,0,0,3,7,1870,0,2008,0,98038,47.3657,-122.021,1870,4184,6068,17,167.9139037433155,2014,November,2014-11,"Maple Valley, Washington"
7167000040,2015-03-05,700000.0,4,3.0,3350,199253,2.0,0,0,3,10,3350,0,2004,0,98010,47.3602,-121.988,3350,183897,202603,21,208.955223880597,2015,March,2015-03,"Black Diamond, Washington"
2126059234,2014-09-24,650000.0,5,3.5,5110,10018,2.0,0,0,3,10,3850,1260,2003,0,98034,47.7261,-122.17,1790,10018,15128,22,127.20156555772994,2014,September,2014-09,"Kirkland, Washington"
1245500286,2014-05-23,498000.0,2,2.0,1140,8282,1.0,0,0,3,6,1140,0,1924,2009,98033,47.6949,-122.21,1650,9000,9422,101,436.8421052631579,2014,May,2014-05,"Kirkland, Washington"
985000900,2014-11-05,198500.0,3,1.75,1520,7137,1.0,0,0,3,5,1520,0,1932,0,98168,47.4924,-122.311,1240,8602,8657,93,130.5921052631579,2014,November,2014-11,"Seattle, Washington"
1788800910,2014-10-20,190000.0,3,1.0,1200,10458,1.0,0,0,4,6,1200,0,1961,0,98023,47.3262,-122.342,1160,9000,11658,64,158.33333333333334,2014,October,2014-10,"Federal Way, Washington"
423059360,2014-10-17,345000.0,4,2.5,2040,5875,2.0,0,0,3,8,2040,0,2004,0,98056,47.5051,-122.17,2230,5459,7915,21,169.11764705882354,2014,October,2014-10,"Renton, Washington"
8673400190,2014-07-23,557000.0,3,2.5,1630,1587,3.0,0,0,3,8,1630,0,2004,0,98107,47.6693,-122.393,1500,1527,3217,21,341.7177914110429,2014,July,2014-07,"Seattle, Washington"
9477580030,2014-10-14,962000.0,4,2.75,3340,5700,2.0,0,0,3,11,3340,0,2013,0,98059,47.5059,-122.146,3340,6940,9040,12,288.0239520958084,2014,October,2014-10,"Renton, Washington"
1137450120,2014-07-29,487500.0,4,2.5,2810,6296,2.0,0,0,3,9,2810,0,2013,0,98059,47.5019,-122.151,2850,6140,9106,12,173.48754448398577,2014,July,2014-07,"Renton, Washington"
7853430690,2015-01-27,572800.0,3,2.5,3310,4682,2.0,0,0,3,9,2380,930,2015,0,98065,47.5201,-121.885,2660,5166,7992,10,173.05135951661632,2015,January,2015-01,"Snoqualmie, Washington"
7137950350,2015-01-22,289950.0,4,3.0,2040,5050,1.0,0,0,3,8,1490,550,1993,0,98092,47.3266,-122.175,2020,6118,7090,32,142.13235294117646,2015,January,2015-01,"Auburn, Washington"
7853340610,2015-04-21,394000.0,2,2.0,1750,2731,2.0,0,0,3,8,1750,0,2012,0,98065,47.5169,-121.878,1650,2731,4481,13,225.14285714285714,2015,April,2015-04,"Snoqualmie, Washington"
7774200236,2014-12-11,357000.0,3,1.5,1340,11744,1.0,0,0,2,7,1340,0,1950,0,98146,47.4947,-122.36,2020,13673,13084,75,266.4179104477612,2014,December,2014-12,"Seattle, Washington"
2231000020,2014-08-12,432500.0,3,2.5,1930,7120,1.0,0,0,4,7,1420,510,1961,0,98133,47.7715,-122.34,1600,8352,9050,64,224.09326424870466,2014,August,2014-08,"Seattle, Washington"
6179900090,2015-05-07,415000.0,3,1.75,1770,10513,1.0,0,0,4,7,1400,370,1982,0,98028,47.7726,-122.266,2070,9968,12283,43,234.4632768361582,2015,May,2015-05,"Kenmore, Washington"
1079600270,2015-03-06,325000.0,3,1.75,1840,17286,1.0,0,0,4,7,1440,400,1978,0,98030,47.371,-122.173,1840,14541,19126,47,176.6304347826087,2015,March,2015-03,"Kent, Washington"
3832710210,2014-08-25,268000.0,3,1.75,1480,8009,1.0,0,0,3,7,980,500,1980,0,98032,47.3657,-122.28,1790,7678,9489,45,181.0810810810811,2014,August,2014-08,"Kent, Washington"
1099900120,2015-01-26,345000.0,3,2.5,2340,8414,1.0,0,0,3,7,1280,1060,1993,0,98188,47.4685,-122.265,2340,7268,10754,32,147.43589743589743,2015,January,2015-01,"Seattle, Washington"
7419700010,2014-07-07,665000.0,5,2.0,2800,17788,1.0,0,0,4,8,1400,1400,1963,0,98033,47.6719,-122.163,1760,18282,20588,62,237.5,2014,July,2014-07,"Kirkland, Washington"
1796360470,2014-06-17,247200.0,3,1.75,1370,8719,1.0,0,0,3,7,1370,0,1982,0,98042,47.3664,-122.087,1370,7525,10089,43,180.43795620437956,2014,June,2014-06,"Kent, Washington"
7877400266,2015-04-07,206000.0,3,1.0,970,9360,1.0,0,0,4,5,970,0,1942,0,98002,47.2808,-122.225,1050,11348,10330,83,212.37113402061857,2015,April,2015-04,"Auburn, Washington"
2769602135,2014-08-13,435000.0,3,2.0,1380,2500,1.0,0,0,3,7,750,630,1986,0,98107,47.6753,-122.363,1630,3800,3880,39,315.2173913043478,2014,August,2014-08,"Seattle, Washington"
1446800181,2014-06-20,264950.0,4,1.0,1810,7500,1.0,0,0,2,7,1410,400,1959,0,98168,47.4935,-122.333,1250,6255,9310,66,146.38121546961327,2014,June,2014-06,"Seattle, Washington"
5634500201,2015-04-14,470500.0,4,2.25,2070,14000,1.0,0,0,3,7,1720,350,1958,0,98028,47.7484,-122.237,1690,14444,16070,67,227.29468599033817,2015,April,2015-04,"Kenmore, Washington"
3330501120,2015-03-25,320000.0,3,1.0,960,6180,1.0,0,0,4,6,960,0,1910,0,98118,47.5518,-122.279,1250,4120,7140,115,333.3333333333333,2015,March,2015-03,"Seattle, Washington"
9268200380,2014-11-18,505000.0,2,1.0,1250,5040,1.0,0,0,3,7,950,300,1920,0,98117,47.6959,-122.365,1290,5040,6290,105,404.0,2014,November,2014-11,"Seattle, Washington"
796000235,2015-04-01,209950.0,2,1.0,1050,6250,1.0,0,0,4,6,840,210,1943,0,98168,47.5024,-122.333,1310,12500,7300,82,199.95238095238096,2015,April,2015-04,"Seattle, Washington"
4392200165,2014-09-04,440000.0,1,1.0,850,6567,1.0,0,0,4,6,850,0,1940,0,98010,47.327,-122.039,2160,9794,7417,85,517.6470588235294,2014,September,2014-09,"Black Diamond, Washington"
7504021310,2014-12-04,745000.0,3,2.5,2970,11985,1.0,0,0,3,9,1770,1200,1995,0,98074,47.6359,-122.052,2990,12049,14955,30,250.84175084175084,2014,December,2014-12,"Sammamish, Washington"
2085200261,2015-02-18,422500.0,3,2.0,1960,6450,1.0,0,0,4,7,1000,960,1977,0,98038,47.3972,-122.029,1660,20720,8410,48,215.5612244897959,2015,February,2015-02,"Maple Valley, Washington"
2141500040,2014-09-12,440000.0,4,2.5,2400,8038,2.0,0,0,3,8,2400,0,2002,0,98059,47.4881,-122.143,2040,7756,10438,23,183.33333333333334,2014,September,2014-09,"Renton, Washington"
3223069065,2014-09-17,400000.0,2,1.75,1800,224769,1.0,0,0,3,7,1420,380,1950,2008,98038,47.4327,-122.06,1620,112384,226569,75,222.22222222222223,2014,September,2014-09,"Maple Valley, Washington"
1924059248,2014-06-02,870000.0,4,3.0,4500,21780,2.0,0,2,3,9,3040,1460,1980,0,98040,47.5581,-122.213,3540,20473,26280,45,193.33333333333334,2014,June,2014-06,"Mercer Island, Washington"
293610020,2015-03-04,637000.0,4,2.75,2900,5803,2.0,0,0,3,9,2900,0,2007,0,98028,47.7368,-122.232,2900,6212,8703,18,219.6551724137931,2015,March,2015-03,"Kenmore, Washington"
2595300155,2015-02-24,565000.0,4,1.5,2190,8296,2.0,0,0,3,7,2190,0,1935,1963,98136,47.5158,-122.385,1160,8160,10486,90,257.9908675799087,2015,February,2015-02,"Seattle, Washington"
224069102,2014-09-08,615000.0,3,2.0,1860,42800,1.0,0,0,4,7,930,930,1983,0,98075,47.5898,-122.004,1980,11250,44660,42,330.64516129032256,2014,September,2014-09,"Sammamish, Washington"
5153200356,2015-05-12,280000.0,4,1.75,2250,16000,1.0,0,0,3,8,1450,800,1957,0,98023,47.3303,-122.351,1930,16000,18250,68,124.44444444444444,2015,May,2015-05,"Federal Way, Washington"
9332800020,2014-07-15,745000.0,4,2.25,2290,10409,2.0,0,0,3,8,2290,0,1972,0,98005,47.6351,-122.168,2040,10409,12699,53,325.32751091703057,2014,July,2014-07,"Bellevue, Washington"
5467910140,2014-05-28,479900.0,3,2.0,1980,12150,1.0,0,0,3,9,1980,0,1994,0,98042,47.3657,-122.152,2200,12150,14130,31,242.37373737373738,2014,May,2014-05,"Kent, Washington"
8092501400,2015-03-18,209950.0,3,1.5,2290,9600,1.0,0,0,4,7,2290,0,1967,0,98042,47.3643,-122.111,1310,9600,11890,58,91.68122270742359,2015,March,2015-03,"Kent, Washington"
3791400250,2015-04-25,420000.0,3,2.5,2480,6180,2.0,0,0,3,9,2480,0,1999,0,98031,47.4044,-122.208,2870,6180,8660,26,169.3548387096774,2015,April,2015-04,"Kent, Washington"
121059007,2014-08-08,210000.0,4,1.0,1200,43560,1.0,0,0,3,5,1200,0,1968,0,98042,47.3375,-122.123,1400,54450,44760,57,175.0,2014,August,2014-08,"Kent, Washington"
4112100101,2015-02-19,415000.0,6,2.0,2500,5200,1.0,0,0,3,8,1250,1250,1966,0,98118,47.5517,-122.268,1800,5200,7700,59,166.0,2015,February,2015-02,"Seattle, Washington"
2425059174,2015-03-17,925000.0,4,2.5,3190,10034,2.0,0,0,3,9,3190,0,2007,0,98052,47.6379,-122.111,2110,9300,13224,18,289.9686520376176,2015,March,2015-03,"Redmond, Washington"
7567600045,2014-08-27,825000.0,2,1.0,1150,12775,1.0,1,4,4,6,1150,0,1908,0,98178,47.502,-122.222,2440,11852,13925,117,717.3913043478261,2014,August,2014-08,"Seattle, Washington"
1042500013,2014-05-20,219950.0,3,1.5,1650,9936,1.0,0,0,3,7,1090,560,1967,0,98003,47.3285,-122.328,1560,9890,11586,58,133.3030303030303,2014,May,2014-05,"Federal Way, Washington"
5253300387,2015-01-28,215000.0,3,1.0,860,6635,1.0,0,0,3,6,860,0,1952,0,98133,47.7508,-122.339,1170,8000,7495,73,250.0,2015,January,2015-01,"Seattle, Washington"
7853361370,2014-05-02,555000.0,4,2.5,3310,6500,2.0,0,0,3,8,3310,0,2012,0,98065,47.515,-121.87,2380,5000,9810,13,167.67371601208458,2014,May,2014-05,"Snoqualmie, Washington"
2937300430,2014-09-29,928990.0,4,2.5,3570,6054,2.0,0,0,3,9,3570,0,2014,0,98052,47.7053,-122.126,3600,6050,9624,11,260.2212885154062,2014,September,2014-09,"Redmond, Washington"
4358700164,2014-11-13,260000.0,2,1.5,980,1296,2.0,0,0,3,7,840,140,2001,0,98133,47.7075,-122.336,1100,1228,2276,24,265.3061224489796,2014,November,2014-11,"Seattle, Washington"
8563000470,2014-07-23,585000.0,4,2.5,1860,8117,1.0,0,0,4,8,1460,400,1966,0,98008,47.6228,-122.104,2040,8199,9977,59,314.51612903225805,2014,July,2014-07,"Bellevue, Washington"
3425079088,2014-08-19,509950.0,3,2.5,2210,70567,2.0,0,3,3,9,2210,0,1995,0,98014,47.6087,-121.895,2000,73616,72777,30,230.74660633484163,2014,August,2014-08,"Carnation, Washington"
8931100095,2014-08-21,779000.0,2,2.25,2130,5920,1.0,0,0,3,8,1830,300,1950,0,98115,47.6792,-122.275,2130,7192,8050,75,365.7276995305164,2014,August,2014-08,"Seattle, Washington"
5244801550,2014-09-16,1112000.0,4,3.0,2770,2650,2.0,0,0,3,9,2180,590,2014,0,98109,47.6435,-122.354,1820,2960,5420,11,401.44404332129966,2014,September,2014-09,"Seattle, Washington"
9164100125,2014-08-07,533000.0,4,1.0,1550,4750,1.5,0,0,3,7,1550,0,1919,0,98117,47.6824,-122.389,1320,4750,6300,106,343.8709677419355,2014,August,2014-08,"Seattle, Washington"
8556800090,2015-04-30,525000.0,5,3.5,3450,19080,2.0,0,3,3,9,3450,0,2001,0,98022,47.2123,-122.005,2570,17007,22530,24,152.17391304347825,2015,April,2015-04,"Enumclaw, Washington"
3818400050,2015-04-06,500000.0,4,3.0,2450,4668,2.0,0,0,3,8,2450,0,2004,0,98028,47.7721,-122.235,2460,4895,7118,21,204.08163265306123,2015,April,2015-04,"Kenmore, Washington"
3356403820,2014-12-05,115000.0,2,1.0,1000,16524,1.0,0,0,3,5,1000,0,1913,0,98001,47.2841,-122.255,1350,10208,17524,112,115.0,2014,December,2014-12,"Auburn, Washington"
7853320280,2015-03-12,425000.0,3,2.5,1950,4345,2.0,0,0,3,7,1950,0,2007,0,98065,47.5202,-121.873,2260,4345,6295,18,217.94871794871796,2015,March,2015-03,"Snoqualmie, Washington"
8898700440,2014-11-24,290000.0,2,2.0,1590,9375,1.0,0,0,3,7,910,680,1983,0,98055,47.4585,-122.205,1560,8524,10965,42,182.38993710691824,2014,November,2014-11,"Renton, Washington"
3622069095,2014-09-17,679000.0,4,3.5,3420,49223,2.0,0,0,3,9,3420,0,2004,0,98010,47.3534,-121.992,3580,49223,52643,21,198.53801169590642,2014,September,2014-09,"Black Diamond, Washington"
5104530810,2014-06-20,371000.0,4,2.5,2550,4770,2.0,0,0,3,8,2550,0,2005,0,98038,47.3526,-122.0,2380,4590,7320,20,145.49019607843138,2014,June,2014-06,"Maple Valley, Washington"
7238000240,2015-02-18,489000.0,3,2.5,3080,5598,2.0,0,0,3,8,3080,0,2006,0,98055,47.4372,-122.206,3080,5303,8678,19,158.76623376623377,2015,February,2015-02,"Renton, Washington"
7016100120,2014-06-12,440000.0,3,2.75,1560,7392,1.0,0,0,5,7,1030,530,1972,0,98011,47.7382,-122.182,1870,7520,8952,53,282.05128205128204,2014,June,2014-06,"Bothell, Washington"
439000090,2015-03-23,564500.0,4,2.25,1950,6000,1.0,0,0,3,7,1350,600,1961,0,98115,47.6909,-122.301,1980,6000,7950,64,289.4871794871795,2015,March,2015-03,"Seattle, Washington"
3797000145,2014-10-15,765000.0,4,2.75,2660,4500,1.5,0,0,5,8,1860,800,1909,0,98103,47.6864,-122.347,1830,4000,7160,116,287.593984962406,2014,October,2014-10,"Seattle, Washington"
255460240,2015-04-23,398096.0,3,2.5,2370,5321,2.0,0,0,3,8,2370,0,2014,0,98038,47.37,-122.019,2370,4357,7691,11,167.9729957805907,2015,April,2015-04,"Maple Valley, Washington"
9378700200,2014-10-08,375000.0,5,3.0,2680,8410,2.0,0,0,3,8,1810,870,1990,0,98058,47.4401,-122.126,1860,8410,11090,35,139.92537313432837,2014,October,2014-10,"Renton, Washington"
1736100090,2014-12-14,339888.0,3,1.0,1040,7490,1.0,0,0,3,7,1040,0,1969,0,98034,47.7137,-122.213,1520,7410,8530,56,326.81538461538463,2014,December,2014-12,"Kirkland, Washington"
3601200465,2015-01-23,340000.0,4,2.75,3527,7200,2.0,0,0,3,7,3527,0,2005,0,98198,47.3823,-122.3,2490,7200,10727,20,96.39920612418486,2015,January,2015-01,"Seattle, Washington"
2123049086,2014-08-07,210000.0,2,0.75,840,49658,1.0,0,0,2,6,840,0,1948,0,98168,47.4727,-122.292,1240,11000,50498,77,250.0,2014,August,2014-08,"Seattle, Washington"
7202260300,2014-07-09,610000.0,3,2.5,2630,5827,2.0,0,0,3,8,2630,0,2001,0,98053,47.688,-122.038,2330,4715,8457,24,231.93916349809885,2014,July,2014-07,"Redmond, Washington"
3845100640,2014-06-05,411605.0,4,2.5,2658,3960,2.0,0,0,3,9,2658,0,2014,0,98092,47.2603,-122.194,2578,4200,6618,11,154.85515425131678,2014,June,2014-06,"Auburn, Washington"
1201500010,2015-03-30,833000.0,4,2.5,2190,12690,1.0,0,2,3,8,1170,1020,1973,0,98033,47.6627,-122.189,2630,10843,14880,52,380.365296803653,2015,March,2015-03,"Kirkland, Washington"
5057100080,2014-09-19,469950.0,5,3.0,3223,6371,2.0,0,0,3,9,3223,0,2014,0,98042,47.3588,-122.163,1979,19030,9594,11,145.81135587961526,2014,September,2014-09,"Kent, Washington"
3026059011,2014-08-13,825000.0,3,2.75,3040,24192,2.0,0,0,4,10,3040,0,1987,0,98034,47.7108,-122.225,2770,5728,27232,38,271.38157894736844,2014,August,2014-08,"Kirkland, Washington"
4217400120,2014-11-25,978000.0,3,1.5,2390,4000,1.5,0,0,3,9,1690,700,1936,0,98105,47.6604,-122.28,2350,4000,6390,89,409.2050209205021,2014,November,2014-11,"Seattle, Washington"
1122069006,2014-07-10,540500.0,3,2.0,2800,185130,1.0,0,0,3,8,2320,480,1996,0,98038,47.4133,-122.006,2200,72055,187930,29,193.03571428571428,2014,July,2014-07,"Maple Valley, Washington"
3861400030,2014-11-24,950000.0,4,1.75,2210,19025,1.0,0,0,4,7,1460,750,1952,0,98004,47.5927,-122.203,2640,14999,21235,73,429.86425339366514,2014,November,2014-11,"Bellevue, Washington"
3992700335,2014-07-07,382500.0,2,1.0,1190,4440,1.0,0,0,3,6,1190,0,1981,0,98125,47.7135,-122.287,1060,5715,5630,44,321.42857142857144,2014,July,2014-07,"Seattle, Washington"
217500135,2015-04-21,450000.0,4,2.25,2040,9565,1.0,0,0,3,8,1400,640,1959,0,98133,47.7356,-122.335,1890,8580,11605,66,220.58823529411765,2015,April,2015-04,"Seattle, Washington"
9551200270,2014-08-25,1000000.0,5,3.0,3350,9450,2.0,0,0,5,8,2180,1170,1912,1980,98103,47.6705,-122.34,2660,4500,12800,113,298.5074626865672,2014,August,2014-08,"Seattle, Washington"
4055700955,2014-06-22,874150.0,4,3.5,3530,14406,2.0,0,1,3,10,2570,960,1987,0,98034,47.7073,-122.244,3170,15181,17936,38,247.6345609065156,2014,June,2014-06,"Kirkland, Washington"
8929000030,2014-08-21,419990.0,3,2.5,1690,1689,2.0,0,0,3,8,1150,540,2014,0,98029,47.5528,-121.999,1540,1689,3379,11,248.5147928994083,2014,August,2014-08,"Issaquah, Washington"
9274201730,2014-06-16,825000.0,4,1.5,1890,6938,1.5,0,0,3,8,1890,0,1919,0,98116,47.5896,-122.389,1700,6250,8828,106,436.5079365079365,2014,June,2014-06,"Seattle, Washington"
4047200580,2015-03-02,265000.0,2,1.5,1440,22081,2.0,0,0,3,7,1440,0,1990,0,98019,47.7698,-121.896,1440,19544,23521,35,184.02777777777777,2015,March,2015-03,"Duvall, Washington"
7312900060,2014-06-03,235000.0,2,1.0,720,4840,1.0,0,0,4,6,720,0,1947,0,98126,47.5534,-122.375,1510,4840,5560,78,326.3888888888889,2014,June,2014-06,"Seattle, Washington"
1328310440,2014-09-16,356000.0,3,2.25,2280,8765,2.0,0,0,3,8,2280,0,1977,0,98058,47.4419,-122.133,1920,8265,11045,48,156.140350877193,2014,September,2014-09,"Renton, Washington"
8016300030,2014-11-03,555000.0,5,2.5,2090,8712,1.0,0,0,3,8,1420,670,1966,0,98008,47.5968,-122.127,2490,8712,10802,59,265.55023923444975,2014,November,2014-11,"Bellevue, Washington"
7932000041,2015-05-12,602500.0,2,2.5,3090,47044,1.0,0,0,4,10,2250,840,1979,0,98058,47.4291,-122.177,1860,62829,50134,46,194.98381877022655,2015,May,2015-05,"Renton, Washington"
6414100025,2014-07-21,538000.0,4,2.5,3260,10032,1.0,0,0,3,8,1960,1300,1978,0,98125,47.7203,-122.323,1802,7249,13292,47,165.03067484662577,2014,July,2014-07,"Seattle, Washington"
